ccode,year,gender,age_group,edu_ilo,neet_fc
DZA,2025,Female,25-54,No Education,0.5824838102094138
DZA,2015,Female,25-54,Primary,0.264336968428214
DZA,2016,Female,25-54,Primary,0.2852697278971973
DZA,2017,Female,25-54,Primary,0.3034938939796265
DZA,2018,Female,25-54,Primary,0.2656223898696537
DZA,2019,Female,25-54,Primary,0.2698167131105854
DZA,2020,Female,25-54,Primary,0.3046521308553488
DZA,2021,Female,25-54,Primary,0.3015658474239098
DZA,2022,Female,25-54,Primary,0.3122262197335674
DZA,2023,Female,25-54,Primary,0.3410515962599524
DZA,2024,Female,25-54,Primary,0.2622167743639361
DZA,2025,Female,25-54,Primary,0.2622167743639361
DZA,2015,Female,25-54,Tertiary,0.3704126890672178
DZA,2016,Female,25-54,Tertiary,0.3734148902204993
DZA,2017,Female,25-54,Tertiary,0.3990176879940634
DZA,2018,Female,25-54,Tertiary,0.3349552610614357
DZA,2019,Female,25-54,Tertiary,0.3922929895680637
DZA,2020,Female,25-54,Tertiary,0.2881178173782698
DZA,2021,Female,25-54,Tertiary,0.4819005585438307
DZA,2022,Female,25-54,Tertiary,0.2919160626359385
DZA,2023,Female,25-54,Tertiary,0.4036483365462129
DZA,2024,Female,25-54,Tertiary,0.300496026939404
DZA,2025,Female,25-54,Tertiary,0.300496026939404
DZA,2015,Female,25-54,Upper Secondary,0.4537338489719972
DZA,2016,Female,25-54,Upper Secondary,0.4368997695171421
DZA,2017,Female,25-54,Upper Secondary,0.3056305316608523
DZA,2018,Female,25-54,Upper Secondary,0.3204729805276983
DZA,2019,Female,25-54,Upper Secondary,0.3440371639063097
DZA,2020,Female,25-54,Upper Secondary,0.5446028197039341
DZA,2021,Female,25-54,Upper Secondary,0.4332738185082377
DZA,2022,Female,25-54,Upper Secondary,0.4171228952464574
DZA,2023,Female,25-54,Upper Secondary,0.4823695675428926
DZA,2024,Female,25-54,Upper Secondary,0.4521541550892272
DZA,2025,Female,25-54,Upper Secondary,0.4521541550892272
EGY,2015,Female,25-54,Lower Secondary,0.307958980589371
EGY,2016,Female,25-54,Lower Secondary,0.4051335722748412
EGY,2017,Female,25-54,Lower Secondary,0.3695754089667101
EGY,2018,Female,25-54,Lower Secondary,0.3907489042239546
EGY,2019,Female,25-54,Lower Secondary,0.5100144355238209
EGY,2020,Female,25-54,Lower Secondary,0.5197915630078025
EGY,2021,Female,25-54,Lower Secondary,0.5124576882594482
EGY,2022,Female,25-54,Lower Secondary,0.4638629937893832
EGY,2023,Female,25-54,Lower Secondary,0.3712857787213454
EGY,2024,Female,25-54,Lower Secondary,0.3613315833238618
EGY,2025,Female,25-54,Lower Secondary,0.3613315833238618
EGY,2015,Female,25-54,No Education,0.6573185561981214
EGY,2016,Female,25-54,No Education,0.6159277127979433
EGY,2017,Female,25-54,No Education,0.6345175410709222
EGY,2018,Female,25-54,No Education,0.7217892767855232
EGY,2019,Female,25-54,No Education,0.1641234977405011
EGY,2020,Female,25-54,No Education,0.7543826039651865
EGY,2021,Female,25-54,No Education,0.702244608091573
EGY,2022,Female,25-54,No Education,0.95
EGY,2023,Female,25-54,No Education,0.8908971168148773
EGY,2024,Female,25-54,No Education,0.7740021461217295
EGY,2025,Female,25-54,No Education,0.7740021461217295
EGY,2015,Female,25-54,Primary,0.177545849117967
EGY,2016,Female,25-54,Primary,0.235669152648675
EGY,2017,Female,25-54,Primary,0.2188560181334667
EGY,2018,Female,25-54,Primary,0.2334875765470463
EGY,2019,Female,25-54,Primary,0.2909994565273808
EGY,2020,Female,25-54,Primary,0.3046521308553488
EGY,2021,Female,25-54,Primary,0.3015658474239098
EGY,2022,Female,25-54,Primary,0.3122262197335674
EGY,2023,Female,25-54,Primary,0.2669446838712665
EGY,2024,Female,25-54,Primary,0.2668639630638222
EGY,2025,Female,25-54,Primary,0.2668639630638222
EGY,2015,Female,25-54,Tertiary,0.8205189719921261
EGY,2016,Female,25-54,Tertiary,0.6644897967517631
EGY,2017,Female,25-54,Tertiary,0.7172697913855811
EGY,2018,Female,25-54,Tertiary,0.9413426830840528
EGY,2019,Female,25-54,Tertiary,0.3922929895680637
EGY,2020,Female,25-54,Tertiary,0.95
EGY,2021,Female,25-54,Tertiary,0.95
EGY,2022,Female,25-54,Tertiary,0.95
EGY,2023,Female,25-54,Tertiary,0.95
EGY,2024,Female,25-54,Tertiary,0.95
EGY,2025,Female,25-54,Tertiary,0.95
EGY,2015,Female,25-54,Upper Secondary,0.4537338489719972
EGY,2016,Female,25-54,Upper Secondary,0.4396695027354945
EGY,2017,Female,25-54,Upper Secondary,0.4445985181176698
EGY,2018,Female,25-54,Upper Secondary,0.4088354506290687
EGY,2019,Female,25-54,Upper Secondary,0.95
EGY,2020,Female,25-54,Upper Secondary,0.5401894653939855
EGY,2021,Female,25-54,Upper Secondary,0.5371949181272647
EGY,2022,Female,25-54,Upper Secondary,0.5621317397443503
EGY,2023,Female,25-54,Upper Secondary,0.6042166779569066
EGY,2024,Female,25-54,Upper Secondary,0.5433126761525894
EGY,2025,Female,25-54,Upper Secondary,0.5433126761525894
ERI,2015,Female,25-54,Lower Secondary,0.458500965996392
ERI,2016,Female,25-54,Lower Secondary,0.4904008124353615
ERI,2017,Female,25-54,Lower Secondary,0.5125007799329423
ERI,2018,Female,25-54,Lower Secondary,0.444527538954527
ERI,2019,Female,25-54,Lower Secondary,0.4728889197050437
ERI,2020,Female,25-54,Lower Secondary,0.5197915630078025
ERI,2021,Female,25-54,Lower Secondary,0.5124576882594482
ERI,2022,Female,25-54,Lower Secondary,0.4638629937893832
ERI,2023,Female,25-54,Lower Secondary,0.4743589782915483
ERI,2024,Female,25-54,Lower Secondary,0.3550393285298603
ERI,2025,Female,25-54,Lower Secondary,0.3550393285298603
ERI,2015,Female,25-54,No Education,0.578238783889513
ERI,2016,Female,25-54,No Education,0.4028475311392846
ERI,2017,Female,25-54,No Education,0.448810055004596
ERI,2018,Female,25-54,No Education,0.4445463606955517
ERI,2019,Female,25-54,No Education,0.3698837167391216
ERI,2020,Female,25-54,No Education,0.3814223483801803
ERI,2021,Female,25-54,No Education,0.4422369926086282
ERI,2022,Female,25-54,No Education,0.4451064483165916
ERI,2023,Female,25-54,No Education,0.6727754058247118
ERI,2024,Female,25-54,No Education,0.5824838102094138
ERI,2025,Female,25-54,No Education,0.5824838102094138
ERI,2015,Female,25-54,Primary,0.264336968428214
ERI,2016,Female,25-54,Primary,0.2852697278971973
ERI,2017,Female,25-54,Primary,0.3034938939796265
ERI,2018,Female,25-54,Primary,0.2656223898696537
ERI,2019,Female,25-54,Primary,0.2698167131105854
ERI,2020,Female,25-54,Primary,0.3046521308553488
ERI,2021,Female,25-54,Primary,0.3015658474239098
ERI,2022,Female,25-54,Primary,0.3122262197335674
ERI,2023,Female,25-54,Primary,0.3410515962599524
ERI,2024,Female,25-54,Primary,0.2622167743639361
ERI,2025,Female,25-54,Primary,0.2622167743639361
ERI,2015,Female,25-54,Tertiary,0.3704126890672178
ERI,2016,Female,25-54,Tertiary,0.3734148902204993
ERI,2017,Female,25-54,Tertiary,0.3990176879940634
ERI,2018,Female,25-54,Tertiary,0.3349552610614357
ERI,2019,Female,25-54,Tertiary,0.3922929895680637
ERI,2020,Female,25-54,Tertiary,0.2881178173782698
ERI,2021,Female,25-54,Tertiary,0.4819005585438307
ERI,2022,Female,25-54,Tertiary,0.2919160626359385
ERI,2023,Female,25-54,Tertiary,0.4036483365462129
ERI,2024,Female,25-54,Tertiary,0.300496026939404
ERI,2025,Female,25-54,Tertiary,0.300496026939404
ERI,2015,Female,25-54,Upper Secondary,0.4537338489719972
ERI,2016,Female,25-54,Upper Secondary,0.4368997695171421
ERI,2017,Female,25-54,Upper Secondary,0.3056305316608523
ERI,2018,Female,25-54,Upper Secondary,0.3204729805276983
ERI,2019,Female,25-54,Upper Secondary,0.3440371639063097
ERI,2020,Female,25-54,Upper Secondary,0.5446028197039341
ERI,2021,Female,25-54,Upper Secondary,0.4332738185082377
ERI,2022,Female,25-54,Upper Secondary,0.4171228952464574
ERI,2023,Female,25-54,Upper Secondary,0.4823695675428926
ERI,2024,Female,25-54,Upper Secondary,0.4521541550892272
ERI,2025,Female,25-54,Upper Secondary,0.4521541550892272
ETH,2015,Female,25-54,Lower Secondary,0.458500965996392
ETH,2016,Female,25-54,Lower Secondary,0.4904008124353615
ETH,2017,Female,25-54,Lower Secondary,0.5125007799329423
ETH,2018,Female,25-54,Lower Secondary,0.444527538954527
ETH,2019,Female,25-54,Lower Secondary,0.4728889197050437
ETH,2020,Female,25-54,Lower Secondary,0.5197915630078025
ETH,2021,Female,25-54,Lower Secondary,0.3514226782680711
ETH,2022,Female,25-54,Lower Secondary,0.4638629937893832
ETH,2023,Female,25-54,Lower Secondary,0.4743589782915483
ETH,2024,Female,25-54,Lower Secondary,0.3550393285298603
ETH,2025,Female,25-54,Lower Secondary,0.3550393285298603
ETH,2015,Female,25-54,No Education,0.578238783889513
ETH,2016,Female,25-54,No Education,0.4028475311392846
ETH,2017,Female,25-54,No Education,0.448810055004596
ETH,2018,Female,25-54,No Education,0.4445463606955517
ETH,2019,Female,25-54,No Education,0.3698837167391216
ETH,2020,Female,25-54,No Education,0.3814223483801803
ETH,2021,Female,25-54,No Education,0.3447198965723785
ETH,2022,Female,25-54,No Education,0.4451064483165916
ETH,2023,Female,25-54,No Education,0.6727754058247118
ETH,2024,Female,25-54,No Education,0.5824838102094138
ETH,2025,Female,25-54,No Education,0.5824838102094138
ETH,2015,Female,25-54,Primary,0.264336968428214
ETH,2016,Female,25-54,Primary,0.2852697278971973
ETH,2017,Female,25-54,Primary,0.3034938939796265
ETH,2018,Female,25-54,Primary,0.2656223898696537
ETH,2019,Female,25-54,Primary,0.2698167131105854
ETH,2020,Female,25-54,Primary,0.3046521308553488
ETH,2021,Female,25-54,Primary,0.2068016154384176
ETH,2022,Female,25-54,Primary,0.3122262197335674
ETH,2023,Female,25-54,Primary,0.3410515962599524
ETH,2024,Female,25-54,Primary,0.2622167743639361
ETH,2025,Female,25-54,Primary,0.2622167743639361
ETH,2015,Female,25-54,Tertiary,0.3704126890672178
ETH,2016,Female,25-54,Tertiary,0.3734148902204993
ETH,2017,Female,25-54,Tertiary,0.3990176879940634
ETH,2018,Female,25-54,Tertiary,0.3349552610614357
ETH,2019,Female,25-54,Tertiary,0.3922929895680637
ETH,2020,Female,25-54,Tertiary,0.2881178173782698
ETH,2021,Female,25-54,Tertiary,0.4819005585438307
ETH,2022,Female,25-54,Tertiary,0.2919160626359385
ETH,2023,Female,25-54,Tertiary,0.4036483365462129
ETH,2024,Female,25-54,Tertiary,0.300496026939404
ETH,2025,Female,25-54,Tertiary,0.300496026939404
ETH,2015,Female,25-54,Upper Secondary,0.4537338489719972
ETH,2016,Female,25-54,Upper Secondary,0.4368997695171421
ETH,2017,Female,25-54,Upper Secondary,0.3056305316608523
ETH,2018,Female,25-54,Upper Secondary,0.3204729805276983
ETH,2019,Female,25-54,Upper Secondary,0.3440371639063097
ETH,2020,Female,25-54,Upper Secondary,0.5446028197039341
ETH,2021,Female,25-54,Upper Secondary,0.1689433866971857
ETH,2022,Female,25-54,Upper Secondary,0.4171228952464574
ETH,2023,Female,25-54,Upper Secondary,0.4823695675428926
ETH,2024,Female,25-54,Upper Secondary,0.4521541550892272
ETH,2025,Female,25-54,Upper Secondary,0.4521541550892272
GAB,2015,Female,25-54,Lower Secondary,0.458500965996392
GAB,2016,Female,25-54,Lower Secondary,0.4904008124353615
GAB,2017,Female,25-54,Lower Secondary,0.5125007799329423
GAB,2018,Female,25-54,Lower Secondary,0.444527538954527
GAB,2019,Female,25-54,Lower Secondary,0.4728889197050437
GAB,2020,Female,25-54,Lower Secondary,0.5197915630078025
GAB,2021,Female,25-54,Lower Secondary,0.5124576882594482
GAB,2022,Female,25-54,Lower Secondary,0.4638629937893832
GAB,2023,Female,25-54,Lower Secondary,0.4743589782915483
GAB,2024,Female,25-54,Lower Secondary,0.3550393285298603
GAB,2025,Female,25-54,Lower Secondary,0.3550393285298603
GAB,2015,Female,25-54,No Education,0.578238783889513
GAB,2016,Female,25-54,No Education,0.4028475311392846
GAB,2017,Female,25-54,No Education,0.448810055004596
GAB,2018,Female,25-54,No Education,0.4445463606955517
GAB,2019,Female,25-54,No Education,0.3698837167391216
GAB,2020,Female,25-54,No Education,0.3814223483801803
GAB,2021,Female,25-54,No Education,0.4422369926086282
GAB,2022,Female,25-54,No Education,0.4451064483165916
GAB,2023,Female,25-54,No Education,0.6727754058247118
GAB,2024,Female,25-54,No Education,0.5824838102094138
GAB,2025,Female,25-54,No Education,0.5824838102094138
GAB,2015,Female,25-54,Primary,0.264336968428214
GAB,2016,Female,25-54,Primary,0.2852697278971973
GAB,2017,Female,25-54,Primary,0.3034938939796265
GAB,2018,Female,25-54,Primary,0.2656223898696537
GAB,2019,Female,25-54,Primary,0.2698167131105854
GAB,2020,Female,25-54,Primary,0.3046521308553488
GAB,2021,Female,25-54,Primary,0.3015658474239098
GAB,2022,Female,25-54,Primary,0.3122262197335674
GAB,2023,Female,25-54,Primary,0.3410515962599524
GAB,2024,Female,25-54,Primary,0.2622167743639361
GAB,2025,Female,25-54,Primary,0.2622167743639361
GAB,2015,Female,25-54,Tertiary,0.3704126890672178
GAB,2016,Female,25-54,Tertiary,0.3734148902204993
GAB,2017,Female,25-54,Tertiary,0.3990176879940634
GAB,2018,Female,25-54,Tertiary,0.3349552610614357
GAB,2019,Female,25-54,Tertiary,0.3922929895680637
GAB,2020,Female,25-54,Tertiary,0.2881178173782698
GAB,2021,Female,25-54,Tertiary,0.4819005585438307
GAB,2022,Female,25-54,Tertiary,0.2919160626359385
GAB,2023,Female,25-54,Tertiary,0.4036483365462129
GAB,2024,Female,25-54,Tertiary,0.300496026939404
GAB,2025,Female,25-54,Tertiary,0.300496026939404
GAB,2015,Female,25-54,Upper Secondary,0.4537338489719972
GAB,2016,Female,25-54,Upper Secondary,0.4368997695171421
GAB,2017,Female,25-54,Upper Secondary,0.3056305316608523
GAB,2018,Female,25-54,Upper Secondary,0.3204729805276983
GAB,2019,Female,25-54,Upper Secondary,0.3440371639063097
GAB,2020,Female,25-54,Upper Secondary,0.5446028197039341
GAB,2021,Female,25-54,Upper Secondary,0.4332738185082377
GAB,2022,Female,25-54,Upper Secondary,0.4171228952464574
GAB,2023,Female,25-54,Upper Secondary,0.4823695675428926
GAB,2024,Female,25-54,Upper Secondary,0.4521541550892272
GAB,2025,Female,25-54,Upper Secondary,0.4521541550892272
GHA,2015,Female,25-54,Lower Secondary,0.7216169180009523
GHA,2016,Female,25-54,Lower Secondary,0.4904008124353615
GHA,2017,Female,25-54,Lower Secondary,0.3766537540020563
GHA,2018,Female,25-54,Lower Secondary,0.444527538954527
GHA,2019,Female,25-54,Lower Secondary,0.4728889197050437
GHA,2020,Female,25-54,Lower Secondary,0.5197915630078025
GHA,2021,Female,25-54,Lower Secondary,0.521947645449438
GHA,2022,Female,25-54,Lower Secondary,0.5031507160737583
GHA,2023,Female,25-54,Lower Secondary,0.4743589782915483
GHA,2024,Female,25-54,Lower Secondary,0.3550393285298603
GHA,2025,Female,25-54,Lower Secondary,0.3550393285298603
GHA,2015,Female,25-54,No Education,0.2567263961751108
GHA,2016,Female,25-54,No Education,0.4028475311392846
GHA,2017,Female,25-54,No Education,0.2215836286369504
GHA,2018,Female,25-54,No Education,0.4445463606955517
GHA,2019,Female,25-54,No Education,0.3698837167391216
GHA,2020,Female,25-54,No Education,0.3814223483801803
GHA,2021,Female,25-54,No Education,0.4422369926086282
GHA,2022,Female,25-54,No Education,0.3544745155210596
GHA,2023,Female,25-54,No Education,0.6727754058247118
GHA,2024,Female,25-54,No Education,0.5824838102094138
GHA,2025,Female,25-54,No Education,0.5824838102094138
GHA,2015,Female,25-54,Primary,0.4160297199294971
GHA,2016,Female,25-54,Primary,0.2852697278971973
GHA,2017,Female,25-54,Primary,0.2230476888231965
GHA,2018,Female,25-54,Primary,0.2656223898696537
GHA,2019,Female,25-54,Primary,0.2698167131105854
GHA,2020,Female,25-54,Primary,0.3046521308553488
GHA,2021,Female,25-54,Primary,0.3071504001539822
GHA,2022,Female,25-54,Primary,0.3386707888736578
GHA,2023,Female,25-54,Primary,0.3410515962599524
GHA,2024,Female,25-54,Primary,0.2622167743639361
GHA,2025,Female,25-54,Primary,0.2622167743639361
GHA,2015,Female,25-54,Tertiary,0.2311506119789017
GHA,2016,Female,25-54,Tertiary,0.3734148902204993
GHA,2017,Female,25-54,Tertiary,0.1669325415393028
GHA,2018,Female,25-54,Tertiary,0.3349552610614357
GHA,2019,Female,25-54,Tertiary,0.3922929895680637
GHA,2020,Female,25-54,Tertiary,0.2881178173782698
GHA,2021,Female,25-54,Tertiary,0.069012717117766
GHA,2022,Female,25-54,Tertiary,0.2329149515402791
GHA,2023,Female,25-54,Tertiary,0.4036483365462129
GHA,2024,Female,25-54,Tertiary,0.300496026939404
GHA,2025,Female,25-54,Tertiary,0.300496026939404
GHA,2015,Female,25-54,Upper Secondary,0.5261069277708089
GHA,2016,Female,25-54,Upper Secondary,0.4368997695171421
GHA,2017,Female,25-54,Upper Secondary,0.3232279900536547
GHA,2018,Female,25-54,Upper Secondary,0.3204729805276983
GHA,2019,Female,25-54,Upper Secondary,0.3440371639063097
GHA,2020,Female,25-54,Upper Secondary,0.5446028197039341
GHA,2021,Female,25-54,Upper Secondary,0.2673102713554632
GHA,2022,Female,25-54,Upper Secondary,0.6284203588036086
GHA,2023,Female,25-54,Upper Secondary,0.4823695675428926
GHA,2024,Female,25-54,Upper Secondary,0.4521541550892272
GHA,2025,Female,25-54,Upper Secondary,0.4521541550892272
GIN,2015,Female,25-54,Lower Secondary,0.458500965996392
GIN,2016,Female,25-54,Lower Secondary,0.4904008124353615
GIN,2017,Female,25-54,Lower Secondary,0.5125007799329423
GIN,2018,Female,25-54,Lower Secondary,0.444527538954527
GIN,2019,Female,25-54,Lower Secondary,0.2768441906180314
GIN,2020,Female,25-54,Lower Secondary,0.5197915630078025
GIN,2021,Female,25-54,Lower Secondary,0.5124576882594482
GIN,2022,Female,25-54,Lower Secondary,0.4638629937893832
GIN,2023,Female,25-54,Lower Secondary,0.4743589782915483
GIN,2024,Female,25-54,Lower Secondary,0.3550393285298603
GIN,2025,Female,25-54,Lower Secondary,0.3550393285298603
GIN,2015,Female,25-54,No Education,0.578238783889513
GIN,2016,Female,25-54,No Education,0.4028475311392846
GIN,2017,Female,25-54,No Education,0.448810055004596
GIN,2018,Female,25-54,No Education,0.4445463606955517
GIN,2019,Female,25-54,No Education,0.3163740241847416
GIN,2020,Female,25-54,No Education,0.3814223483801803
GIN,2021,Female,25-54,No Education,0.4422369926086282
GIN,2022,Female,25-54,No Education,0.4451064483165916
GIN,2023,Female,25-54,No Education,0.6727754058247118
GIN,2024,Female,25-54,No Education,0.5824838102094138
GIN,2025,Female,25-54,No Education,0.5824838102094138
GIN,2015,Female,25-54,Primary,0.264336968428214
GIN,2016,Female,25-54,Primary,0.2852697278971973
GIN,2017,Female,25-54,Primary,0.3034938939796265
GIN,2018,Female,25-54,Primary,0.2656223898696537
GIN,2019,Female,25-54,Primary,0.1579592721328905
GIN,2020,Female,25-54,Primary,0.3046521308553488
GIN,2021,Female,25-54,Primary,0.3015658474239098
GIN,2022,Female,25-54,Primary,0.3122262197335674
GIN,2023,Female,25-54,Primary,0.3410515962599524
GIN,2024,Female,25-54,Primary,0.2622167743639361
GIN,2025,Female,25-54,Primary,0.2622167743639361
GIN,2015,Female,25-54,Tertiary,0.3704126890672178
